PersonID,NAMELSAD,LANCOUNT,VACLEP,ILLIT
Person_10175,"Nome Census Area, Alaska",[52],1,0
Person_10176,"Nome Census Area, Alaska",[52],1,0
Person_10177,"Nome Census Area, Alaska",[52],1,0
Person_10178,"Nome Census Area, Alaska",[52],1,0
Person_10179,"Nome Census Area, Alaska",[52],1,0
Person_10180,"Nome Census Area, Alaska",[52],1,0
Person_10181,"Nome Census Area, Alaska",[52],1,0
Person_10182,"Nome Census Area, Alaska",[52],1,0
Person_10183,"Nome Census Area, Alaska",[52],1,0
Person_10184,"Nome Census Area, Alaska",[52],1,0
Person_10185,"Nome Census Area, Alaska",[52],1,0
Person_10186,"Nome Census Area, Alaska",[52],1,0
Person_10187,"Nome Census Area, Alaska",[52],1,0
Person_10188,"Nome Census Area, Alaska",[52],1,0
Person_10189,"Nome Census Area, Alaska",[52],1,0
Person_10190,"Nome Census Area, Alaska",[52],1,0
Person_10191,"Nome Census Area, Alaska",[52],1,0
Person_10192,"Nome Census Area, Alaska",[52],1,0
Person_10193,"Nome Census Area, Alaska",[52],1,0
Person_10194,"Nome Census Area, Alaska",[52],1,0
Person_10195,"Nome Census Area, Alaska",[52],1,0
Person_10196,"Nome Census Area, Alaska",[52],1,0
Person_10197,"Nome Census Area, Alaska",[52],1,0
Person_10198,"Nome Census Area, Alaska",[52],1,0
Person_10199,"Nome Census Area, Alaska",[52],1,0
Person_10200,"Nome Census Area, Alaska",[52],1,0
Person_10201,"Nome Census Area, Alaska",[52],1,0
Person_10202,"Nome Census Area, Alaska",[52],1,0
Person_10203,"Nome Census Area, Alaska",[52],1,0
Person_10204,"Nome Census Area, Alaska",[52],1,0
Person_10205,"Nome Census Area, Alaska",[52],1,0
Person_10206,"Nome Census Area, Alaska",[52],1,0
Person_10207,"Nome Census Area, Alaska",[52],1,0
Person_10208,"Nome Census Area, Alaska",[52],1,0
Person_10209,"Nome Census Area, Alaska",[52],1,0
Person_10210,"Nome Census Area, Alaska",[52],1,0
Person_10211,"Nome Census Area, Alaska",[52],1,0
Person_10212,"Nome Census Area, Alaska",[52],1,0
Person_10213,"Nome Census Area, Alaska",[52],1,0
Person_10214,"Nome Census Area, Alaska",[52],1,0
Person_10215,"Nome Census Area, Alaska",[52],1,0
Person_10216,"Nome Census Area, Alaska",[52],1,0
Person_10217,"Nome Census Area, Alaska",[52],1,0
Person_10218,"Nome Census Area, Alaska",[52],1,0
Person_10219,"Nome Census Area, Alaska",[52],1,0
Person_10220,"Nome Census Area, Alaska",[52],1,0
Person_10221,"Nome Census Area, Alaska",[52],1,0
Person_10222,"Nome Census Area, Alaska",[52],1,0
Person_10223,"Nome Census Area, Alaska",[52],1,0
Person_10224,"Nome Census Area, Alaska",[52],1,0
Person_10225,"Nome Census Area, Alaska",[52],1,0
Person_10226,"Nome Census Area, Alaska",[52],1,0
Person_10227,"Nome Census Area, Alaska",[52],1,0
Person_10228,"Nome Census Area, Alaska",[52],1,0
Person_10229,"Nome Census Area, Alaska",[52],1,0
Person_10230,"Nome Census Area, Alaska",[52],1,0
Person_10231,"Nome Census Area, Alaska",[52],1,0
Person_10232,"Nome Census Area, Alaska",[52],1,0
Person_10233,"Nome Census Area, Alaska",[52],1,0
Person_10234,"Nome Census Area, Alaska",[52],1,0
Person_10235,"Nome Census Area, Alaska",[52],1,0
Person_10236,"Nome Census Area, Alaska",[52],1,0
Person_10237,"Nome Census Area, Alaska",[52],1,0
Person_10238,"Nome Census Area, Alaska",[52],1,0
Person_10239,"North Slope Borough, Alaska","[49, 2, 53, 60, 69]",1,1
Person_10240,"North Slope Borough, Alaska","[60, 69, 49, 2]",1,1
Person_10241,"North Slope Borough, Alaska","[49, 60, 2, 69]",1,1
Person_10242,"North Slope Borough, Alaska","[60, 49, 53]",1,1
Person_10243,"North Slope Borough, Alaska","[69, 53, 49]",1,1
Person_10244,"North Slope Borough, Alaska","[2, 53, 49]",1,1
Person_10245,"North Slope Borough, Alaska","[69, 27, 2]",1,0
Person_10246,"North Slope Borough, Alaska","[2, 69, 47]",1,0
Person_10247,"North Slope Borough, Alaska","[27, 53, 46]",1,0
Person_10248,"North Slope Borough, Alaska","[53, 69, 2]",1,0
Person_10249,"North Slope Borough, Alaska","[69, 2, 46]",1,0
Person_10250,"North Slope Borough, Alaska","[47, 60, 53]",1,0
Person_10251,"North Slope Borough, Alaska","[27, 2, 60]",1,0
Person_10252,"North Slope Borough, Alaska","[53, 60, 27]",1,0
Person_10253,"North Slope Borough, Alaska","[60, 2, 69]",1,0
Person_10254,"North Slope Borough, Alaska","[2, 69, 53]",1,0
Person_10255,"North Slope Borough, Alaska","[53, 46, 2]",1,0
Person_10256,"North Slope Borough, Alaska","[47, 2, 46]",1,0
Person_10257,"North Slope Borough, Alaska","[2, 60, 47]",1,0
Person_10258,"North Slope Borough, Alaska","[53, 60, 2]",1,0
Person_10259,"North Slope Borough, Alaska","[2, 60, 53]",1,0
Person_10260,"North Slope Borough, Alaska","[53, 60, 2]",1,0
Person_10261,"North Slope Borough, Alaska","[2, 60, 53]",1,0
Person_10262,"North Slope Borough, Alaska","[2, 60, 53]",1,0
Person_10263,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10264,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10265,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10266,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10267,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10268,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10269,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10270,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10271,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10272,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10273,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10274,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10275,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10276,"North Slope Borough, Alaska","[2, 60]",1,0
Person_10277,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10278,"North Slope Borough, Alaska","[60, 2]",1,0
Person_10279,"North Slope Borough, Alaska",[49],1,1
Person_10280,"North Slope Borough, Alaska",[49],1,1
Person_10281,"North Slope Borough, Alaska",[49],1,1
Person_10282,"North Slope Borough, Alaska",[49],1,1
Person_10283,"North Slope Borough, Alaska",[49],1,1
Person_10284,"North Slope Borough, Alaska",[49],1,1
Person_10285,"North Slope Borough, Alaska",[49],1,1
Person_10286,"North Slope Borough, Alaska",[49],1,1
Person_10287,"North Slope Borough, Alaska",[49],1,1
Person_10288,"North Slope Borough, Alaska",[49],1,1
Person_10289,"North Slope Borough, Alaska",[49],1,1
Person_10290,"North Slope Borough, Alaska",[49],1,1
Person_10291,"North Slope Borough, Alaska",[49],1,1
Person_10292,"North Slope Borough, Alaska",[49],1,1
Person_10293,"North Slope Borough, Alaska",[49],1,0
Person_10294,"North Slope Borough, Alaska",[49],1,0
Person_10295,"North Slope Borough, Alaska",[49],1,0
Person_10296,"North Slope Borough, Alaska",[49],1,0
Person_10297,"North Slope Borough, Alaska",[49],1,0
Person_10298,"North Slope Borough, Alaska",[49],1,0
Person_10299,"North Slope Borough, Alaska",[49],1,0
Person_10300,"North Slope Borough, Alaska",[49],1,0
Person_10301,"North Slope Borough, Alaska",[49],1,0
Person_10302,"North Slope Borough, Alaska",[49],1,0
Person_10303,"North Slope Borough, Alaska",[49],1,0
Person_10304,"North Slope Borough, Alaska",[49],1,0
Person_10305,"North Slope Borough, Alaska",[49],1,0
Person_10306,"North Slope Borough, Alaska",[49],1,0
Person_10307,"North Slope Borough, Alaska",[49],1,0
Person_10308,"North Slope Borough, Alaska",[49],1,0
Person_10309,"North Slope Borough, Alaska",[49],1,0
Person_10310,"North Slope Borough, Alaska",[49],1,0
Person_10311,"North Slope Borough, Alaska",[49],1,0
Person_10312,"North Slope Borough, Alaska",[49],1,0
Person_10313,"North Slope Borough, Alaska",[49],1,0
Person_10314,"North Slope Borough, Alaska",[49],1,0
Person_10315,"North Slope Borough, Alaska",[49],1,0
Person_10316,"North Slope Borough, Alaska",[49],1,0
Person_10317,"North Slope Borough, Alaska",[49],1,0
Person_10318,"North Slope Borough, Alaska",[49],1,0
Person_10319,"North Slope Borough, Alaska",[49],1,0
Person_10320,"North Slope Borough, Alaska",[49],1,0
Person_10321,"North Slope Borough, Alaska",[49],1,0
Person_10322,"North Slope Borough, Alaska",[49],1,0
Person_10323,"North Slope Borough, Alaska",[49],1,0
Person_10324,"North Slope Borough, Alaska",[49],1,0
Person_10325,"North Slope Borough, Alaska",[49],1,0
Person_10326,"North Slope Borough, Alaska",[49],1,0
Person_10327,"North Slope Borough, Alaska",[49],1,0
Person_10328,"North Slope Borough, Alaska",[49],1,0
Person_10329,"North Slope Borough, Alaska",[49],1,0
Person_10330,"North Slope Borough, Alaska",[49],1,0
Person_10331,"North Slope Borough, Alaska",[49],1,0
Person_10332,"North Slope Borough, Alaska",[49],1,0
Person_10333,"North Slope Borough, Alaska",[49],1,0
Person_10334,"North Slope Borough, Alaska",[49],1,0
Person_10335,"North Slope Borough, Alaska",[49],1,0
Person_10336,"North Slope Borough, Alaska",[49],1,0
Person_10337,"North Slope Borough, Alaska",[49],1,0
Person_10338,"North Slope Borough, Alaska",[49],1,0
Person_10339,"North Slope Borough, Alaska",[49],1,0
Person_10340,"North Slope Borough, Alaska",[49],1,0
Person_10341,"North Slope Borough, Alaska",[49],1,0
Person_10342,"North Slope Borough, Alaska",[49],1,0
Person_10343,"North Slope Borough, Alaska",[49],1,0
Person_10344,"North Slope Borough, Alaska",[49],1,0
Person_10345,"North Slope Borough, Alaska",[49],1,0
Person_10346,"North Slope Borough, Alaska",[49],1,0
Person_10347,"North Slope Borough, Alaska",[49],1,0
Person_10348,"North Slope Borough, Alaska",[49],1,0
Person_10349,"North Slope Borough, Alaska",[49],1,0
Person_10350,"North Slope Borough, Alaska",[49],1,0
Person_10351,"North Slope Borough, Alaska",[49],1,0
Person_10352,"North Slope Borough, Alaska",[49],1,0
Person_10353,"North Slope Borough, Alaska",[49],1,0
Person_10354,"North Slope Borough, Alaska",[49],1,0
Person_10355,"North Slope Borough, Alaska",[49],1,0
Person_10356,"North Slope Borough, Alaska",[49],1,0
Person_10357,"North Slope Borough, Alaska",[49],1,0
Person_10358,"North Slope Borough, Alaska",[49],1,0
Person_10359,"North Slope Borough, Alaska",[49],1,0
Person_10360,"North Slope Borough, Alaska",[49],1,0
Person_10361,"North Slope Borough, Alaska",[49],1,0
Person_10362,"North Slope Borough, Alaska",[49],1,0
Person_10363,"North Slope Borough, Alaska",[49],1,0
Person_10364,"North Slope Borough, Alaska",[49],1,0
Person_10365,"North Slope Borough, Alaska",[49],1,0
Person_10366,"North Slope Borough, Alaska",[49],1,0
Person_10367,"North Slope Borough, Alaska",[49],1,0
Person_10368,"North Slope Borough, Alaska",[49],1,0
Person_10369,"North Slope Borough, Alaska",[49],1,0
Person_10370,"North Slope Borough, Alaska",[49],1,0
Person_10371,"North Slope Borough, Alaska",[49],1,0
Person_10372,"North Slope Borough, Alaska",[49],1,0
Person_10373,"North Slope Borough, Alaska",[49],1,0
Person_10374,"North Slope Borough, Alaska",[49],1,0
Person_10375,"North Slope Borough, Alaska",[49],1,0
Person_10376,"North Slope Borough, Alaska",[49],1,0
Person_10377,"North Slope Borough, Alaska",[49],1,0
Person_10378,"North Slope Borough, Alaska",[49],1,0
Person_10379,"North Slope Borough, Alaska",[49],1,0
Person_10380,"North Slope Borough, Alaska",[49],1,0
Person_10381,"North Slope Borough, Alaska",[49],1,0
Person_10382,"North Slope Borough, Alaska",[49],1,0
Person_10383,"North Slope Borough, Alaska",[49],1,0
Person_10384,"North Slope Borough, Alaska",[49],1,0
Person_10385,"North Slope Borough, Alaska",[49],1,0
Person_10386,"North Slope Borough, Alaska",[49],1,0
Person_10387,"North Slope Borough, Alaska",[49],1,0
Person_10388,"North Slope Borough, Alaska",[49],1,0
Person_10389,"North Slope Borough, Alaska",[49],1,0
Person_10390,"North Slope Borough, Alaska",[49],1,0
Person_10391,"North Slope Borough, Alaska",[49],1,0
Person_10392,"North Slope Borough, Alaska",[49],1,0
Person_10393,"North Slope Borough, Alaska",[49],1,0
Person_10394,"North Slope Borough, Alaska",[49],1,0
Person_10395,"North Slope Borough, Alaska",[49],1,0
Person_10396,"North Slope Borough, Alaska",[49],1,0
Person_10397,"North Slope Borough, Alaska",[49],1,0
Person_10398,"North Slope Borough, Alaska",[49],1,0
Person_10399,"North Slope Borough, Alaska",[49],1,0
Person_10400,"North Slope Borough, Alaska",[49],1,0
Person_10401,"North Slope Borough, Alaska",[49],1,0
Person_10402,"North Slope Borough, Alaska",[49],1,0
Person_10403,"North Slope Borough, Alaska",[49],1,0
Person_10404,"North Slope Borough, Alaska",[49],1,0
Person_10405,"North Slope Borough, Alaska",[49],1,0
Person_10406,"North Slope Borough, Alaska",[49],1,0
Person_10407,"North Slope Borough, Alaska",[49],1,0
Person_10408,"North Slope Borough, Alaska",[49],1,0
Person_10409,"North Slope Borough, Alaska",[49],1,0
Person_10410,"North Slope Borough, Alaska",[49],1,0
Person_10411,"North Slope Borough, Alaska",[49],1,0
Person_10412,"North Slope Borough, Alaska",[49],1,0
Person_10413,"North Slope Borough, Alaska",[49],1,0
Person_10414,"North Slope Borough, Alaska",[49],1,0
Person_10415,"North Slope Borough, Alaska",[49],1,0
Person_10416,"North Slope Borough, Alaska",[49],1,0
Person_10417,"North Slope Borough, Alaska",[49],1,0
Person_10418,"North Slope Borough, Alaska",[49],1,0
Person_10419,"North Slope Borough, Alaska",[49],1,0
Person_10420,"North Slope Borough, Alaska",[49],1,0
Person_10421,"North Slope Borough, Alaska",[49],1,0
Person_10422,"North Slope Borough, Alaska",[49],1,0
Person_10423,"North Slope Borough, Alaska",[49],1,0
Person_10424,"North Slope Borough, Alaska",[49],1,0
Person_10425,"North Slope Borough, Alaska",[49],1,0
Person_10426,"North Slope Borough, Alaska",[49],1,0
Person_10427,"North Slope Borough, Alaska",[49],1,0
Person_10428,"North Slope Borough, Alaska",[49],1,0
Person_10429,"North Slope Borough, Alaska",[49],1,0
Person_10430,"North Slope Borough, Alaska",[49],1,0
Person_10431,"North Slope Borough, Alaska",[49],1,0
Person_10432,"North Slope Borough, Alaska",[49],1,0
Person_10433,"North Slope Borough, Alaska",[49],1,0
Person_10434,"North Slope Borough, Alaska",[49],1,0
Person_10435,"North Slope Borough, Alaska",[49],1,0
Person_10436,"North Slope Borough, Alaska",[49],1,0
Person_10437,"North Slope Borough, Alaska",[49],1,0
Person_10438,"North Slope Borough, Alaska",[49],1,0
Person_10439,"North Slope Borough, Alaska",[49],1,0
Person_10440,"North Slope Borough, Alaska",[49],1,0
Person_10441,"North Slope Borough, Alaska",[49],1,0
Person_10442,"North Slope Borough, Alaska",[49],1,0
Person_10443,"North Slope Borough, Alaska",[49],1,0
Person_10444,"North Slope Borough, Alaska",[49],1,0
Person_10445,"North Slope Borough, Alaska",[49],1,0
Person_10446,"North Slope Borough, Alaska",[49],1,0
Person_10447,"North Slope Borough, Alaska",[49],1,0
Person_10448,"North Slope Borough, Alaska",[49],1,0
Person_10449,"North Slope Borough, Alaska",[49],1,0
Person_10450,"North Slope Borough, Alaska",[49],1,0
Person_10451,"North Slope Borough, Alaska",[49],1,0
Person_10452,"North Slope Borough, Alaska",[49],1,0
Person_10453,"North Slope Borough, Alaska",[49],1,0
Person_10454,"North Slope Borough, Alaska",[49],1,0
Person_10455,"North Slope Borough, Alaska",[49],1,0
Person_10456,"North Slope Borough, Alaska",[49],1,0
Person_10457,"North Slope Borough, Alaska",[49],1,0
Person_10458,"North Slope Borough, Alaska",[49],1,0
Person_10459,"North Slope Borough, Alaska",[49],1,0
Person_10460,"North Slope Borough, Alaska",[49],1,0
Person_10461,"North Slope Borough, Alaska",[49],1,0
Person_10462,"North Slope Borough, Alaska",[49],1,0
Person_10463,"North Slope Borough, Alaska",[49],1,0
Person_10464,"North Slope Borough, Alaska",[49],1,0
Person_10465,"North Slope Borough, Alaska",[49],1,0
Person_10466,"North Slope Borough, Alaska",[49],1,0
Person_10467,"North Slope Borough, Alaska",[49],1,0
Person_10468,"North Slope Borough, Alaska",[49],1,0
Person_10469,"North Slope Borough, Alaska",[49],1,0
Person_10470,"North Slope Borough, Alaska",[49],1,0
Person_10471,"North Slope Borough, Alaska",[49],1,0
Person_10472,"North Slope Borough, Alaska",[49],1,0
Person_10473,"North Slope Borough, Alaska",[49],1,0
Person_10474,"North Slope Borough, Alaska",[49],1,0
Person_10475,"North Slope Borough, Alaska",[49],1,0
Person_10476,"North Slope Borough, Alaska",[49],1,0
Person_10477,"North Slope Borough, Alaska",[49],1,0
Person_10478,"North Slope Borough, Alaska",[49],1,0
Person_10479,"North Slope Borough, Alaska",[49],1,0
Person_10480,"North Slope Borough, Alaska",[49],1,0
Person_10481,"North Slope Borough, Alaska",[49],1,0
Person_10482,"North Slope Borough, Alaska",[49],1,0
Person_10483,"North Slope Borough, Alaska",[49],1,0
Person_10484,"North Slope Borough, Alaska",[49],1,0
Person_10485,"North Slope Borough, Alaska",[49],1,0
Person_10486,"North Slope Borough, Alaska",[49],1,0
Person_10487,"North Slope Borough, Alaska",[49],1,0
Person_10488,"North Slope Borough, Alaska",[49],1,0
Person_10489,"North Slope Borough, Alaska",[49],1,0
Person_10490,"North Slope Borough, Alaska",[49],1,0
Person_10491,"North Slope Borough, Alaska",[49],1,0
Person_10492,"North Slope Borough, Alaska",[49],1,0
Person_10493,"North Slope Borough, Alaska",[49],1,0
Person_10494,"North Slope Borough, Alaska",[49],1,0
Person_10495,"North Slope Borough, Alaska",[49],1,0
Person_10496,"North Slope Borough, Alaska",[49],1,0
Person_10497,"North Slope Borough, Alaska",[49],1,0
Person_10498,"North Slope Borough, Alaska",[49],1,0
Person_10499,"North Slope Borough, Alaska",[49],1,0
Person_10500,"North Slope Borough, Alaska",[49],1,0
Person_10501,"North Slope Borough, Alaska",[49],1,0
Person_10502,"North Slope Borough, Alaska",[49],1,0
Person_10503,"North Slope Borough, Alaska",[49],1,0
Person_10504,"North Slope Borough, Alaska",[49],1,0
Person_10505,"North Slope Borough, Alaska",[49],1,0
Person_10506,"North Slope Borough, Alaska",[49],1,0
Person_10507,"North Slope Borough, Alaska",[49],1,0
Person_10508,"North Slope Borough, Alaska",[49],1,0
Person_10509,"North Slope Borough, Alaska",[49],1,0
Person_10510,"North Slope Borough, Alaska",[49],1,0
Person_10511,"North Slope Borough, Alaska",[49],1,0
Person_10512,"North Slope Borough, Alaska",[49],1,0
Person_10513,"North Slope Borough, Alaska",[49],1,0
Person_10514,"North Slope Borough, Alaska",[49],1,0
Person_10515,"North Slope Borough, Alaska",[49],1,0
Person_10516,"North Slope Borough, Alaska",[49],1,0
Person_10517,"North Slope Borough, Alaska",[49],1,0
Person_10518,"North Slope Borough, Alaska",[49],1,0
Person_10519,"North Slope Borough, Alaska",[49],1,0
Person_10520,"North Slope Borough, Alaska",[49],1,0
Person_10521,"North Slope Borough, Alaska",[49],1,0
Person_10522,"North Slope Borough, Alaska",[49],1,0
Person_10523,"North Slope Borough, Alaska",[49],1,0
Person_10524,"North Slope Borough, Alaska",[49],1,0
Person_10525,"North Slope Borough, Alaska",[49],1,0
Person_10526,"North Slope Borough, Alaska",[49],1,0
Person_10527,"North Slope Borough, Alaska",[49],1,0
Person_10528,"North Slope Borough, Alaska",[49],1,0
Person_10529,"North Slope Borough, Alaska",[49],1,0
Person_10530,"North Slope Borough, Alaska",[49],1,0
Person_10531,"North Slope Borough, Alaska",[49],1,0
Person_10532,"North Slope Borough, Alaska",[49],1,0
Person_10533,"North Slope Borough, Alaska",[49],1,0
Person_10534,"North Slope Borough, Alaska",[49],1,0
Person_10535,"North Slope Borough, Alaska",[49],1,0
Person_10536,"North Slope Borough, Alaska",[49],1,0
Person_10537,"North Slope Borough, Alaska",[49],1,0
Person_10538,"North Slope Borough, Alaska",[49],1,0
Person_10539,"North Slope Borough, Alaska",[49],1,0
Person_10540,"North Slope Borough, Alaska",[49],1,0
Person_10541,"North Slope Borough, Alaska",[49],1,0
Person_10542,"North Slope Borough, Alaska",[49],1,0
Person_10543,"North Slope Borough, Alaska",[49],1,0
Person_10544,"North Slope Borough, Alaska",[49],1,0
Person_10545,"North Slope Borough, Alaska",[49],1,0
Person_10546,"North Slope Borough, Alaska",[49],1,0
Person_10547,"North Slope Borough, Alaska",[49],1,0
Person_10548,"North Slope Borough, Alaska",[49],1,0
Person_10549,"North Slope Borough, Alaska",[49],1,0
Person_10550,"North Slope Borough, Alaska",[49],1,0
Person_10551,"North Slope Borough, Alaska",[49],1,0
Person_10552,"North Slope Borough, Alaska",[49],1,0
Person_10553,"North Slope Borough, Alaska",[49],1,0
Person_10554,"North Slope Borough, Alaska",[49],1,0
Person_10555,"North Slope Borough, Alaska",[49],1,0
Person_10556,"North Slope Borough, Alaska",[49],1,0
Person_10557,"North Slope Borough, Alaska",[49],1,0
Person_10558,"North Slope Borough, Alaska",[49],1,0
Person_10559,"North Slope Borough, Alaska",[49],1,0
Person_10560,"North Slope Borough, Alaska",[49],1,0
Person_10561,"North Slope Borough, Alaska",[49],1,0
Person_10562,"North Slope Borough, Alaska",[49],1,0
Person_10563,"North Slope Borough, Alaska",[49],1,0
Person_10564,"North Slope Borough, Alaska",[49],1,0
Person_10565,"North Slope Borough, Alaska",[49],1,0
Person_10566,"North Slope Borough, Alaska",[49],1,0
Person_10567,"North Slope Borough, Alaska",[49],1,0
Person_10568,"North Slope Borough, Alaska",[49],1,0
Person_10569,"North Slope Borough, Alaska",[49],1,0
Person_10570,"North Slope Borough, Alaska",[49],1,0
Person_10571,"North Slope Borough, Alaska",[49],1,0
Person_10572,"North Slope Borough, Alaska",[49],1,0
Person_10573,"North Slope Borough, Alaska",[49],1,0
Person_10574,"North Slope Borough, Alaska",[49],1,0
Person_10575,"North Slope Borough, Alaska",[49],1,0
Person_10576,"North Slope Borough, Alaska",[49],1,0
Person_10577,"North Slope Borough, Alaska",[49],1,0
Person_10578,"North Slope Borough, Alaska",[49],1,0
Person_10579,"North Slope Borough, Alaska",[49],1,0
Person_10580,"North Slope Borough, Alaska",[49],1,0
Person_10581,"North Slope Borough, Alaska",[49],1,0
Person_10582,"North Slope Borough, Alaska",[49],1,0
Person_10583,"North Slope Borough, Alaska",[49],1,0
Person_10584,"North Slope Borough, Alaska",[49],1,0
Person_10585,"North Slope Borough, Alaska",[49],1,0
Person_10586,"North Slope Borough, Alaska",[49],1,0
Person_10587,"North Slope Borough, Alaska",[49],1,0
Person_10588,"North Slope Borough, Alaska",[49],1,0
Person_10589,"North Slope Borough, Alaska",[49],1,0
Person_10590,"North Slope Borough, Alaska",[49],1,0
Person_10591,"North Slope Borough, Alaska",[49],1,0
Person_10592,"North Slope Borough, Alaska",[49],1,0
Person_10593,"North Slope Borough, Alaska",[49],1,0
Person_10594,"North Slope Borough, Alaska",[49],1,0
Person_10595,"North Slope Borough, Alaska",[49],1,0
Person_10596,"North Slope Borough, Alaska",[49],1,0
Person_10597,"North Slope Borough, Alaska",[49],1,0
Person_10598,"North Slope Borough, Alaska",[49],1,0
Person_10599,"North Slope Borough, Alaska",[49],1,0
Person_10600,"North Slope Borough, Alaska",[49],1,0
Person_10601,"North Slope Borough, Alaska",[49],1,0
Person_10602,"North Slope Borough, Alaska",[49],1,0
Person_10603,"North Slope Borough, Alaska",[49],1,0
Person_10604,"North Slope Borough, Alaska",[49],1,0
Person_10605,"North Slope Borough, Alaska",[49],1,0
Person_10606,"North Slope Borough, Alaska",[49],1,0
Person_10607,"North Slope Borough, Alaska",[49],1,0
Person_10608,"North Slope Borough, Alaska",[49],1,0
Person_10609,"North Slope Borough, Alaska",[49],1,0
Person_10610,"North Slope Borough, Alaska",[49],1,0
Person_10611,"North Slope Borough, Alaska",[49],1,0
Person_10612,"North Slope Borough, Alaska",[49],1,0
Person_10613,"North Slope Borough, Alaska",[49],1,0
Person_10614,"North Slope Borough, Alaska",[49],1,0
Person_10615,"North Slope Borough, Alaska",[49],1,0
Person_10616,"North Slope Borough, Alaska",[49],1,0
Person_10617,"North Slope Borough, Alaska",[49],1,0
Person_10618,"North Slope Borough, Alaska",[49],1,0
Person_10619,"North Slope Borough, Alaska",[49],1,0
Person_10620,"North Slope Borough, Alaska",[49],1,0
Person_10621,"North Slope Borough, Alaska",[49],1,0
Person_10622,"North Slope Borough, Alaska",[49],1,0
Person_10623,"North Slope Borough, Alaska",[49],1,0
Person_10624,"North Slope Borough, Alaska",[49],1,0
Person_10625,"North Slope Borough, Alaska",[49],1,0
Person_10626,"North Slope Borough, Alaska",[49],1,0
Person_10627,"North Slope Borough, Alaska",[49],1,0
Person_10628,"North Slope Borough, Alaska",[49],1,0
Person_10629,"North Slope Borough, Alaska",[49],1,0
Person_10630,"North Slope Borough, Alaska",[49],1,0
Person_10631,"North Slope Borough, Alaska",[49],1,0
Person_10632,"North Slope Borough, Alaska",[49],1,0
Person_10633,"North Slope Borough, Alaska",[49],1,0
Person_10634,"North Slope Borough, Alaska",[49],1,0
Person_10635,"North Slope Borough, Alaska",[49],1,0
Person_10636,"North Slope Borough, Alaska",[49],1,0
Person_10637,"North Slope Borough, Alaska",[49],1,0
Person_10638,"North Slope Borough, Alaska",[49],1,0
Person_10639,"North Slope Borough, Alaska",[49],1,0
Person_10640,"North Slope Borough, Alaska",[49],1,0
Person_10641,"North Slope Borough, Alaska",[49],1,0
Person_10642,"North Slope Borough, Alaska",[49],1,0
Person_10643,"North Slope Borough, Alaska",[49],1,0
Person_10644,"North Slope Borough, Alaska",[49],1,0
Person_10645,"North Slope Borough, Alaska",[49],1,0
Person_10646,"North Slope Borough, Alaska",[49],1,0
Person_10647,"North Slope Borough, Alaska",[49],1,0
Person_10648,"North Slope Borough, Alaska",[49],1,0
Person_10649,"North Slope Borough, Alaska",[49],1,0
Person_10650,"North Slope Borough, Alaska",[49],1,0
Person_10651,"North Slope Borough, Alaska",[49],1,0
Person_10652,"North Slope Borough, Alaska",[49],1,0
Person_10653,"North Slope Borough, Alaska",[49],1,0
Person_10654,"North Slope Borough, Alaska",[49],1,0
Person_10655,"North Slope Borough, Alaska",[49],1,0
Person_10656,"North Slope Borough, Alaska",[49],1,0
Person_10657,"North Slope Borough, Alaska",[49],1,0
Person_10658,"North Slope Borough, Alaska",[49],1,0
Person_10659,"North Slope Borough, Alaska",[49],1,0
Person_10660,"North Slope Borough, Alaska",[49],1,0
Person_10661,"North Slope Borough, Alaska",[49],1,0
Person_10662,"North Slope Borough, Alaska",[49],1,0
Person_10663,"North Slope Borough, Alaska",[49],1,0
Person_10664,"North Slope Borough, Alaska",[49],1,0
Person_10665,"North Slope Borough, Alaska",[49],1,0
Person_10666,"North Slope Borough, Alaska",[49],1,0
Person_10667,"North Slope Borough, Alaska",[49],1,0
Person_10668,"North Slope Borough, Alaska",[49],1,0
Person_10669,"North Slope Borough, Alaska",[49],1,0
Person_10670,"North Slope Borough, Alaska",[49],1,0
Person_10671,"North Slope Borough, Alaska",[49],1,0
Person_10672,"North Slope Borough, Alaska",[49],1,0
Person_10673,"North Slope Borough, Alaska",[60],1,0
Person_10674,"North Slope Borough, Alaska",[60],1,0
Person_10675,"North Slope Borough, Alaska",[60],1,0
Person_10676,"North Slope Borough, Alaska",[60],1,0
Person_10677,"North Slope Borough, Alaska",[60],1,0
Person_10678,"North Slope Borough, Alaska",[60],1,0
Person_10679,"North Slope Borough, Alaska",[60],1,0
Person_10680,"North Slope Borough, Alaska",[60],1,0
Person_10681,"North Slope Borough, Alaska",[60],1,0
Person_10682,"North Slope Borough, Alaska",[60],1,0
